protein_id,symbol,community,degree,annotation
10090.ENSMUSP00000033581,Fgf16,4,50,"Fibroblast growth factor 16; Plays an important role in the regulation of embryonic development, cell proliferation and cell differentiation, and is required for normal cardiomyocyte proliferation and heart development."
10090.ENSMUSP00000042433,Ddx58,4,41,Antiviral innate immune response receptor RIG-I; Innate immune receptor that senses cytoplasmic viral nucleic acids and activates a downstream signaling cascade leading to the production of type I interferons and proinflammatory cytokines. Forms a ribonucleoprotein complex with viral RNAs on which it homooligomerizes to form filaments. The homooligomerization allows the recruitment of RNF135 an E3 ubiquitin-protein ligase that activates and amplifies the RIG-I-mediated antiviral signaling in an RNA length-dependent manner through ubiquitination-dependent and -independent mechanisms. Up [...] 
10090.ENSMUSP00000126825,Eif5,3,81,Eukaryotic translation initiation factor 5; Catalyzes the hydrolysis of GTP bound to the 40S ribosomal initiation complex (40S.mRNA.Met-tRNA[F].eIF-2.GTP) with the subsequent joining of a 60S ribosomal subunit resulting in the release of eIF-2 and the guanine nucleotide. The subsequent joining of a 60S ribosomal subunit results in the formation of a functional 80S initiation complex (80S.mRNA.Met-tRNA[F]); Belongs to the eIF-2-beta/eIF-5 family.
10090.ENSMUSP00000086312,Gtf2f2,6,82,General transcription factor IIF subunit 2; TFIIF is a general transcription initiation factor that binds to RNA polymerase II and helps to recruit it to the initiation complex in collaboration with TFIIB. It promotes transcription elongation. This subunit shows ATP-dependent DNA-helicase activity (By similarity).
10090.ENSMUSP00000081370,Cyp4a12a,7,56,"Cytochrome P450 4A12A; A cytochrome P450 monooxygenase involved in the metabolism of fatty acids and their oxygenated derivatives (oxylipins). Mechanistically, uses molecular oxygen inserting one oxygen atom into a substrate, and reducing the second into a water molecule, with two electrons provided by NADPH via cytochrome P450 reductase (CPR; NADPH-ferrihemoprotein reductase). Catalyzes predominantly the oxidation of the terminal carbon (omega- oxidation) of saturated and unsaturated fatty acids. May act as a major omega-hydroxylase for dodecanoic (lauric) acid in kidney. Participates [...] "
10090.ENSMUSP00000028369,Dapl1,3,51,Death-associated protein-like 1; May play a role in the early stages of epithelial differentiation or in apoptosis.
10090.ENSMUSP00000137440,Canx,11,29,"Calnexin; Calcium-binding protein that interacts with newly synthesized glycoproteins in the endoplasmic reticulum. It may act in assisting protein assembly and/or in the retention within the ER of unassembled protein subunits. It seems to play a major role in the quality control apparatus of the ER by the retention of incorrectly folded proteins. Associated with partial T-cell antigen receptor complexes that escape the ER of immature thymocytes, it may function as a signaling complex regulating thymocyte maturation. Additionally it may play a role in receptor-mediated endocytosis at t [...] "
10090.ENSMUSP00000025696,Ak3,2,30,"GTP:AMP phosphotransferase AK3, mitochondrial; Involved in maintaining the homeostasis of cellular nucleotides by catalyzing the interconversion of nucleoside phosphates. Has GTP:AMP phosphotransferase and ITP:AMP phosphotransferase activities."
10090.ENSMUSP00000118931,Yjefn3,9,64,YjeF N-terminal domain-containing protein 3; May play a role in spermiogenesis and oogenesis.
10090.ENSMUSP00000063894,Eif2d,3,45,"Eukaryotic translation initiation factor 2D; Translation initiation factor that is able to deliver tRNA to the P-site of the eukaryotic ribosome in a GTP-independent manner. The binding of Met-tRNA(I) occurs after the AUG codon finds its position in the P-site of 40S ribosomes, the situation that takes place during initiation complex formation on some specific RNAs. Its activity in tRNA binding with 40S subunits does not require the presence of the aminoacyl moiety. Possesses the unique ability to deliver non-Met (elongator) tRNAs into the P-site of the 40S subunit. In addition to its  [...] "
10090.ENSMUSP00000023165,Crebbp,4,113,"Histone lysine acetyltransferase CREBBP; Acetylates histones, giving a specific tag for transcriptional activation (By similarity). Also acetylates non-histone proteins, like DDX21, FBL, IRF2, MAFG, NCOA3, POLR1E/PAF53 and FOXO1. Binds specifically to phosphorylated CREB and enhances its transcriptional activity toward cAMP-responsive genes (By similarity). Acts as a coactivator of ALX1 (By similarity). Acts as a circadian transcriptional coactivator which enhances the activity of the circadian transcriptional activators: NPAS2-ARNTL/BMAL1 and CLOCK- ARNTL/BMAL1 heterodimers (By simila [...] "
10090.ENSMUSP00000103007,Idh2,9,43,"Isocitrate dehydrogenase [NADP], mitochondrial; Plays a role in intermediary metabolism and energy production. It may tightly associate or interact with the pyruvate dehydrogenase complex; Belongs to the isocitrate and isopropylmalate dehydrogenases family."
10090.ENSMUSP00000032373,Ldhb,9,33,L-lactate dehydrogenase B chain; Belongs to the LDH/MDH superfamily. LDH family.
10090.ENSMUSP00000100034,H2ac8,8,44,H2A clustered histone 8.
10090.ENSMUSP00000025745,Mrpl21,3,185,"39S ribosomal protein L21, mitochondrial."
10090.ENSMUSP00000140394,H3c10,8,45,H3 clustered histone 10.
10090.ENSMUSP00000053033,Mrps7,3,303,"28S ribosomal protein S7, mitochondrial; Belongs to the universal ribosomal protein uS7 family."
10090.ENSMUSP00000042207,Ago2,5,34,Protein argonaute-2; Required for RNA-mediated gene silencing (RNAi) by the RNA- induced silencing complex (RISC). The 'minimal RISC' appears to include AGO2 bound to a short guide RNA such as a microRNA (miRNA) or short interfering RNA (siRNA). These guide RNAs direct RISC to complementary mRNAs that are targets for RISC-mediated gene silencing. The precise mechanism of gene silencing depends on the degree of complementarity between the miRNA or siRNA and its target. Binding of RISC to a perfectly complementary mRNA generally results in silencing due to endonucleolytic cleavage of the [...] 
10090.ENSMUSP00000001583,Ell2,6,46,"RNA polymerase II elongation factor ELL2; Elongation factor component of the super elongation complex (SEC), a complex required to increase the catalytic rate of RNA polymerase II transcription by suppressing transient pausing by the polymerase at multiple sites along the DNA. Component of the little elongation complex (LEC), a complex required to regulate small nuclear RNA (snRNA) gene transcription by RNA polymerase II and III (By similarity). Plays a role in immunoglobulin secretion in plasma cells: directs efficient alternative mRNA processing, influencing both proximal poly(A) sit [...] "
10090.ENSMUSP00000003912,Calr,11,27,"Calreticulin; Calcium-binding chaperone that promotes folding, oligomeric assembly and quality control in the endoplasmic reticulum (ER) via the calreticulin/calnexin cycle. This lectin interacts transiently with almost all of the monoglucosylated glycoproteins that are synthesized in the ER. Interacts with the DNA-binding domain of NR3C1 and mediates its nuclear export. Involved in maternal gene expression regulation. May participate in oocyte maturation via the regulation of calcium homeostasis (By similarity); Belongs to the calreticulin family."
10090.ENSMUSP00000020969,Cmpk2,2,27,"UMP-CMP kinase 2, mitochondrial; May participate in dUTP and dCTP synthesis in mitochondria. Is able to phosphorylate dUMP, dCMP, CMP, UMP and monophosphates of the pyrimidine nucleoside analogs ddC, dFdC, araC, BVDU and FdUrd with ATP as phosphate donor. Also displays broad nucleoside diphosphate kinase activity (By similarity)."
10090.ENSMUSP00000105904,Serpinb6e,4,36,"Serine (or cysteine) peptidase inhibitor, clade B, member 6e; Belongs to the serpin family."
10090.ENSMUSP00000067786,Sos1,4,69,"Son of sevenless homolog 1; Promotes the exchange of Ras-bound GDP by GTP. Probably by promoting Ras activation, regulates phosphorylation of MAP kinase MAPK3 in response to EGF (By similarity). Catalytic component of a trimeric complex that participates in transduction of signals from Ras to Rac by promoting the Rac-specific guanine nucleotide exchange factor (GEF) activity."
10090.ENSMUSP00000120911,Tbl3,0,161,Transducin beta-like protein 3.
10090.ENSMUSP00000048457,Surf6,0,63,"Surfeit locus protein 6; Binds to both DNA and RNA in vitro, with a stronger binding capacity for RNA. May represent a nucleolar constitutive protein involved in ribosomal biosynthesis or assembly. Belongs to the SURF6 family."
10090.ENSMUSP00000100778,Ifna2,4,41,"Interferon alpha-2; Produced by macrophages, IFN-alpha have antiviral activities."
10090.ENSMUSP00000025704,Cdca5,8,45,Sororin; Regulator of sister chromatid cohesion in mitosis stabilizing cohesin complex association with chromatin. May antagonize the action of WAPL which stimulates cohesin dissociation from chromatin. Cohesion ensures that chromosome partitioning is accurate in both meiotic and mitotic cells and plays an important role in DNA repair. Required for efficient DNA double-stranded break repair.
10090.ENSMUSP00000024486,Mrps23,3,83,"28S ribosomal protein S23, mitochondrial; Belongs to the mitochondrion-specific ribosomal protein mS23 family."
10090.ENSMUSP00000071054,Psmc3,11,58,"26S proteasome regulatory subunit 6A; Component of the 26S proteasome, a multiprotein complex involved in the ATP-dependent degradation of ubiquitinated proteins. This complex plays a key role in the maintenance of protein homeostasis by removing misfolded or damaged proteins, which could impair cellular functions, and by removing proteins whose functions are no longer required. Therefore, the proteasome participates in numerous cellular processes, including cell cycle progression, apoptosis, or DNA damage repair. PSMC3 belongs to the heterohexameric ring of AAA (ATPases associated wit [...] "
10090.ENSMUSP00000137294,Gm3106,1,58,Predicted gene 3106.
10090.ENSMUSP00000093462,Pole4,6,37,DNA polymerase epsilon subunit 4; Accessory component of the DNA polymerase epsilon complex (By similarity). Participates in DNA repair and in chromosomal DNA replication (By similarity).
10090.ENSMUSP00000084252,Polr1c,3,179,"DNA-directed RNA polymerases I and III subunit RPAC1; DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates. Common component of RNA polymerases I and III which synthesize ribosomal RNA precursors and small RNAs, such as 5S rRNA and tRNAs, respectively. RPAC1 is part of the Pol core element with the central large cleft and probably a clamp element that moves to open and close the cleft (By similarity)."
10090.ENSMUSP00000023453,Sdf2l1,11,32,Stromal cell-derived factor 2-like protein 1.
10090.ENSMUSP00000089301,H2bc15,8,38,"Histone H2B type 1-F/J/L; Core component of nucleosome. Nucleosomes wrap and compact DNA into chromatin, limiting DNA accessibility to the cellular machineries which require DNA as a template. Histones thereby play a central role in transcription regulation, DNA repair, DNA replication and chromosomal stability. DNA accessibility is regulated via a complex set of post-translational modifications of histones, also called histone code, and nucleosome remodeling."
